n_classes,C,max_iter,seed,n_train,acc,xent,err
5,1.0,10000,8,32,0.9344,1.6720923722409218,0.06559999999999999
10,1.0,10000,8,32,0.7263,8.13469075252705,0.27370000000000005
2,1.0,10000,9,32,0.991,0.07640342610499991,0.009000000000000008
5,1.0,10000,9,32,0.957,0.6471723980959733,0.04300000000000004
10,1.0,10000,9,32,0.7684,inf,0.23160000000000003
2,100.0,10000,0,32,0.9985,0.02202837989388621,0.0014999999999999458
5,100.0,10000,0,32,0.9374,1.0662332953298612,0.06259999999999999
10,100.0,10000,0,32,0.8418,2.556391301635506,0.1582
2,100.0,10000,1,32,0.9985,0.014360127653294504,0.0014999999999999458
5,100.0,10000,1,32,0.9746,0.3597955504364853,0.025399999999999978
10,100.0,10000,1,32,0.6962,inf,0.30379999999999996
2,100.0,10000,2,32,0.996,0.027266572855793102,0.0040000000000000036
5,100.0,10000,2,32,0.8794,1.8096287254723387,0.12060000000000004
10,100.0,10000,2,32,0.7958,3.0085098952778093,0.20420000000000005
2,100.0,10000,3,32,0.9915,0.06640179209752096,0.008499999999999952
5,100.0,10000,3,32,0.8438,2.553590192835407,0.1562
10,100.0,10000,3,32,0.6826,inf,0.3174
2,100.0,10000,4,32,0.9975,0.0168644517690049,0.0024999999999999467
5,100.0,10000,4,32,0.9134,1.4651544459898442,0.08660000000000001
10,100.0,10000,4,32,0.7086,inf,0.2914
2,100.0,10000,5,32,0.998,0.018134437398374646,0.0020000000000000018
5,100.0,10000,5,32,0.958,0.5932635666478255,0.04200000000000004
10,100.0,10000,5,32,0.7469,3.9142614304710444,0.2531
2,100.0,10000,6,32,0.977,0.3381532856456417,0.02300000000000002
5,100.0,10000,6,32,0.9586,0.6534746589233593,0.04139999999999999
10,100.0,10000,6,32,0.7462,6.440219961807017,0.2538
2,100.0,10000,7,32,0.996,0.018534552164381088,0.0040000000000000036
5,100.0,10000,7,32,0.9514,0.6171260174411173,0.04859999999999998
10,100.0,10000,7,32,0.7518,inf,0.24819999999999998
2,100.0,10000,8,32,0.9945,0.0387867329804572,0.005499999999999949
5,100.0,10000,8,32,0.9498,0.6051772057277857,0.05020000000000002
10,100.0,10000,8,32,0.7031,inf,0.29690000000000005
2,100.0,10000,9,32,0.993,0.07285145918746787,0.007000000000000006
5,100.0,10000,9,32,0.922,1.3335956869434744,0.07799999999999996
10,100.0,10000,9,32,0.801,3.354346055203228,0.19899999999999995
2,0.01,10000,0,64,0.994,0.0967487745144004,0.006000000000000005
5,0.01,10000,0,64,0.963,3.847267446559396,0.03700000000000003
10,0.01,10000,0,64,0.5837,2.166185389992266,0.4163
2,0.01,10000,1,64,0.999,0.023563105676915094,0.0010000000000000009
5,0.01,10000,1,64,0.9528,inf,0.04720000000000002
10,0.01,10000,1,64,0.6718,1.889754748253026,0.32820000000000005
2,0.01,10000,2,64,0.9945,0.07725997665842102,0.005499999999999949
5,0.01,10000,2,64,0.9198,5.3074535487999785,0.08020000000000005
10,0.01,10000,2,64,0.7699,0.8921121910730729,0.23009999999999997
2,0.01,10000,3,64,1.0,5.474096780861976e-06,0.0
5,0.01,10000,3,64,0.7858,0.9564308026792152,0.21419999999999995
10,0.01,10000,3,64,0.778,1.416016125617953,0.22199999999999998
2,0.01,10000,4,64,0.999,0.012195866717689633,0.0010000000000000009
5,0.01,10000,4,64,0.9716,0.9538516535915819,0.02839999999999998
10,0.01,10000,4,64,0.8905,0.3397877285533836,0.10950000000000004
2,0.01,10000,5,64,0.9995,0.0008342013387205505,0.0004999999999999449
5,0.01,10000,5,64,0.9604,1.9974533328789053,0.03959999999999997
10,0.01,10000,5,64,0.8674,9.113338901191153,0.13260000000000005
2,0.01,10000,6,64,0.998,0.032926635885947755,0.0020000000000000018
5,0.01,10000,6,64,0.968,1.234198931306506,0.03200000000000003
10,0.01,10000,6,64,0.8123,11.612488677072076,0.18769999999999998
2,0.01,10000,7,64,0.998,0.013483805087959858,0.0020000000000000018
5,0.01,10000,7,64,0.8954,9.341592003972373,0.10460000000000003
10,0.01,10000,7,64,0.6145,1.866210033068346,0.38549999999999995
2,0.01,10000,8,64,0.9885,0.20744109892295368,0.011499999999999955
5,0.01,10000,8,64,0.976,0.891920262750672,0.02400000000000002
10,0.01,10000,8,64,0.8911,3.956945455070351,0.1089
2,0.01,10000,9,64,0.99,0.2981926719091345,0.010000000000000009
5,0.01,10000,9,64,0.942,2.4278808244225982,0.05800000000000005
10,0.01,10000,9,64,0.6951,1.4168549260983299,0.30489999999999995
2,1.0,10000,0,64,1.0,0.00012002851100874835,0.0
5,1.0,10000,0,64,0.9488,0.817575501280971,0.05120000000000002
10,1.0,10000,0,64,0.8246,7.173609166792133,0.1754
2,1.0,10000,1,64,0.999,0.011774572930035488,0.0010000000000000009
5,1.0,10000,1,64,0.86,4.315838628330246,0.14
10,1.0,10000,1,64,0.906,2.555425882333953,0.09399999999999997
2,1.0,10000,2,64,0.998,0.018522553565740178,0.0020000000000000018
5,1.0,10000,2,64,0.9754,0.7316924215325835,0.024599999999999955
10,1.0,10000,2,64,0.9326,1.6548349530780933,0.06740000000000002
2,1.0,10000,3,64,0.998,0.04214286372141383,0.0020000000000000018
5,1.0,10000,3,64,0.974,0.9050945414353524,0.026000000000000023
10,1.0,10000,3,64,0.9273,2.217898305255563,0.07269999999999999
2,1.0,10000,4,64,0.999,0.003330610864338921,0.0010000000000000009
5,1.0,10000,4,64,0.9738,0.4342502140814605,0.0262
10,1.0,10000,4,64,0.8512,3.619418006466969,0.14880000000000004
2,1.0,10000,5,64,0.9965,0.02081365991238881,0.0034999999999999476
5,1.0,10000,5,64,0.9674,1.0057731392722036,0.03259999999999996
10,1.0,10000,5,64,0.866,3.7326839766898936,0.134
2,1.0,10000,6,64,0.995,0.07527899131658614,0.0050000000000000044
5,1.0,10000,6,64,0.9732,0.857314970062537,0.026800000000000046
10,1.0,10000,6,64,0.8625,4.642174014808833,0.13749999999999996
2,1.0,10000,7,64,0.999,0.011775625300040444,0.0010000000000000009
5,1.0,10000,7,64,0.9738,0.7283380003923173,0.0262
10,1.0,10000,7,64,0.9528,1.2026667711922328,0.04720000000000002
2,1.0,10000,8,64,0.999,0.007238663548390462,0.0010000000000000009
5,1.0,10000,8,64,0.9772,0.6335625491832079,0.022800000000000042
10,1.0,10000,8,64,0.8861,1.8622741823098352,0.1139
2,1.0,10000,9,64,0.999,0.0028183013108068803,0.0010000000000000009
5,1.0,10000,9,64,0.9736,0.7079757807691373,0.02639999999999998
10,1.0,10000,9,64,0.9355,1.5567745188379793,0.0645
2,100.0,10000,0,64,0.995,0.02424714183904744,0.0050000000000000044
5,100.0,10000,0,64,0.975,0.4117580171903292,0.025000000000000022
10,100.0,10000,0,64,0.8978,2.988013787067839,0.10219999999999996
2,100.0,10000,1,64,0.999,0.012781948899904276,0.0010000000000000009
5,100.0,10000,1,64,0.971,0.5424212907692387,0.029000000000000026
10,100.0,10000,1,64,0.9088,1.5770207422541396,0.09119999999999995
2,100.0,10000,2,64,0.9975,0.007453789713093155,0.0024999999999999467
5,100.0,10000,2,64,0.9786,0.3301730909304479,0.021399999999999975
10,100.0,10000,2,64,0.9093,1.3809723331037296,0.0907
2,100.0,10000,3,64,0.9995,0.001509715160812924,0.0004999999999999449
5,100.0,10000,3,64,0.9762,0.3802666058741398,0.023800000000000043
10,100.0,10000,3,64,0.9309,1.1646491116773616,0.06910000000000005
2,100.0,10000,4,64,0.9995,0.0021897440828906223,0.0004999999999999449
5,100.0,10000,4,64,0.9776,0.4169748812843347,0.022399999999999975
10,100.0,10000,4,64,0.9239,1.110331765055167,0.07609999999999995
2,100.0,10000,5,64,0.9995,0.004240135860044608,0.0004999999999999449
5,100.0,10000,5,64,0.9684,0.524011301336991,0.03159999999999996
10,100.0,10000,5,64,0.9322,1.120911103481373,0.06779999999999997
2,100.0,10000,6,64,0.9865,0.2319556127740047,0.013499999999999956
5,100.0,10000,6,64,0.9778,0.43784276992096055,0.022199999999999998
10,100.0,10000,6,64,0.9164,1.3138632592361112,0.08360000000000001
2,100.0,10000,7,64,0.999,0.0011374686444745176,0.0010000000000000009
5,100.0,10000,7,64,0.9692,0.6104726529552168,0.03080000000000005
10,100.0,10000,7,64,0.9235,2.079444198016963,0.07650000000000001
2,100.0,10000,8,64,1.0,6.116236834860064e-05,0.0
5,100.0,10000,8,64,0.9742,0.7813281628051713,0.025800000000000045
10,100.0,10000,8,64,0.9377,0.9152559563280444,0.06230000000000002
2,100.0,10000,9,64,0.995,0.027449354297728944,0.0050000000000000044
5,100.0,10000,9,64,0.9768,0.42609898442335054,0.0232
10,100.0,10000,9,64,0.8866,1.9972732388728132,0.11339999999999995
2,0.01,10000,0,100,0.997,0.03991043174293938,0.0030000000000000027
5,0.01,10000,0,100,0.9176,8.956054415382836,0.08240000000000003
10,0.01,10000,0,100,0.861,14.149435356030482,0.139
2,0.01,10000,1,100,1.0,0.00026805562681801823,0.0
5,0.01,10000,1,100,0.978,inf,0.02200000000000002
10,0.01,10000,1,100,0.9009,inf,0.09909999999999997
2,0.01,10000,2,100,0.9985,0.03994331295702953,0.0014999999999999458
5,0.01,10000,2,100,0.9564,2.226303429696667,0.04359999999999997
10,0.01,10000,2,100,0.8019,0.7028016440764489,0.19810000000000005
2,0.01,10000,3,100,0.9995,0.0004450651266739953,0.0004999999999999449
5,0.01,10000,3,100,0.9614,inf,0.03859999999999997
10,0.01,10000,3,100,0.8832,0.5520024171857192,0.11680000000000001
2,0.01,10000,4,100,1.0,7.428316660948927e-07,0.0
5,0.01,10000,4,100,0.966,1.599756350064853,0.03400000000000003
10,0.01,10000,4,100,0.8262,0.49380233151667197,0.17379999999999995
2,0.01,10000,5,100,0.9945,0.09639106739359084,0.005499999999999949
5,0.01,10000,5,100,0.9784,1.0093499526400518,0.021599999999999953
10,0.01,10000,5,100,0.8941,0.3534319757320969,0.1059
2,0.01,10000,6,100,0.9985,0.005971674499287758,0.0014999999999999458
5,0.01,10000,6,100,0.9714,1.1904730202355565,0.02859999999999996
10,0.01,10000,6,100,0.7954,1.5802172528631162,0.2046
2,0.01,10000,7,100,0.998,0.025851730374228662,0.0020000000000000018
5,0.01,10000,7,100,0.9764,inf,0.023599999999999954
10,0.01,10000,7,100,0.8072,0.9056893723074936,0.19279999999999997
2,0.01,10000,8,100,0.999,0.009587934948310724,0.0010000000000000009
5,0.01,10000,8,100,0.956,0.15591863504404535,0.04400000000000004
10,0.01,10000,8,100,0.8918,7.546095139623861,0.10819999999999996
2,0.01,10000,9,100,0.9985,0.04268468246859473,0.0014999999999999458
5,0.01,10000,9,100,0.9768,0.12399013145604426,0.0232
10,0.01,10000,9,100,0.7614,0.9647453198923824,0.23860000000000003
2,1.0,10000,0,100,0.9985,0.013939308133609982,0.0014999999999999458
5,1.0,10000,0,100,0.9784,0.6729238172114513,0.021599999999999953
10,1.0,10000,0,100,0.9531,0.8273589533754624,0.04690000000000005
2,1.0,10000,1,100,0.9995,0.00406795008315237,0.0004999999999999449
5,1.0,10000,1,100,0.979,0.4006396994273816,0.02100000000000002
10,1.0,10000,1,100,0.9539,1.4029231626393508,0.04610000000000003
2,1.0,10000,2,100,0.9995,0.005633321367513131,0.0004999999999999449
5,1.0,10000,2,100,0.981,0.6270385230141157,0.019000000000000017
10,1.0,10000,2,100,0.9543,1.3318744496667594,0.04569999999999996
2,1.0,10000,3,100,0.9985,0.014059909682425717,0.0014999999999999458
5,1.0,10000,3,100,0.9804,0.6222674909706726,0.01959999999999995
10,1.0,10000,3,100,0.9481,1.5920591177288368,0.051899999999999946
2,1.0,10000,4,100,0.9965,0.012971547095008753,0.0034999999999999476
5,1.0,10000,4,100,0.9808,0.5719911789336702,0.019199999999999995
10,1.0,10000,4,100,0.9284,2.106479161965778,0.0716
2,1.0,10000,5,100,0.9995,0.003746096847364025,0.0004999999999999449
5,1.0,10000,5,100,0.9816,0.6094317375565965,0.018399999999999972
10,1.0,10000,5,100,0.9312,2.0418849665455148,0.06879999999999997
2,1.0,10000,6,100,0.999,0.0018174117401697023,0.0010000000000000009
5,1.0,10000,6,100,0.9792,0.6012994037476382,0.02080000000000004
10,1.0,10000,6,100,0.9539,1.3463716498728695,0.04610000000000003
2,1.0,10000,7,100,1.0,3.5759298729491625e-05,0.0
5,1.0,10000,7,100,0.9802,0.6729316787587605,0.01980000000000004
10,1.0,10000,7,100,0.9278,1.9989777191606153,0.07220000000000004
2,1.0,10000,8,100,0.9985,0.008854191501387313,0.0014999999999999458
5,1.0,10000,8,100,0.9778,0.7748438344168955,0.022199999999999998
10,1.0,10000,8,100,0.9367,2.033944396521995,0.06330000000000002
2,1.0,10000,9,100,0.9995,0.007526191368104688,0.0004999999999999449
5,1.0,10000,9,100,0.9808,0.6731139894446363,0.019199999999999995
10,1.0,10000,9,100,0.9506,1.471050571485249,0.0494
2,100.0,10000,0,100,0.9985,0.0109268790040263,0.0014999999999999458
5,100.0,10000,0,100,0.974,0.6154545499028125,0.026000000000000023
10,100.0,10000,0,100,0.9551,0.7912716248298918,0.04490000000000005
2,100.0,10000,1,100,1.0,3.621606893591743e-11,0.0
5,100.0,10000,1,100,0.979,0.39062095078634457,0.02100000000000002
10,100.0,10000,1,100,0.9347,1.280098091099789,0.06530000000000002
2,100.0,10000,2,100,0.9995,0.015978698377885108,0.0004999999999999449
5,100.0,10000,2,100,0.9828,0.28619672641500815,0.017199999999999993
10,100.0,10000,2,100,0.9143,2.504649566619362,0.0857
2,100.0,10000,3,100,0.9995,0.0026675766436931397,0.0004999999999999449
5,100.0,10000,3,100,0.9778,0.4034265711010539,0.022199999999999998
10,100.0,10000,3,100,0.9441,1.9558949708138476,0.05589999999999995
2,100.0,10000,4,100,0.9975,0.020228356016118026,0.0024999999999999467
5,100.0,10000,4,100,0.975,0.8217669808066005,0.025000000000000022
10,100.0,10000,4,100,0.9561,1.353310804561552,0.04390000000000005
2,100.0,10000,5,100,0.9985,0.0134014259848016,0.0014999999999999458
5,100.0,10000,5,100,0.9812,0.3337067488348505,0.01880000000000004
10,100.0,10000,5,100,0.9408,1.7930968215141874,0.05920000000000003
2,100.0,10000,6,100,1.0,0.0001883080400836665,0.0
5,100.0,10000,6,100,0.9748,0.5044836956237271,0.0252
10,100.0,10000,6,100,0.9538,0.8023541434314315,0.04620000000000002
2,100.0,10000,7,100,0.996,0.05004069621713555,0.0040000000000000036
5,100.0,10000,7,100,0.98,0.4062264654108998,0.020000000000000018
10,100.0,10000,7,100,0.9512,0.9176729341020502,0.048799999999999955
2,100.0,10000,8,100,0.9985,0.006299700502806149,0.0014999999999999458
5,100.0,10000,8,100,0.9786,0.37534637715025865,0.021399999999999975
10,100.0,10000,8,100,0.954,0.8868038585271865,0.04600000000000004
2,100.0,10000,9,100,0.9985,0.008581955850016438,0.0014999999999999458
5,100.0,10000,9,100,0.9798,0.35897228144712934,0.020199999999999996
10,100.0,10000,9,100,0.9478,0.905830471084817,0.052200000000000024
2,0.01,10000,0,500,0.9995,0.021441512369453127,0.0004999999999999449
5,0.01,10000,0,500,0.9836,0.057977016330050216,0.01639999999999997
10,0.01,10000,0,500,0.9677,0.11470412759268415,0.032299999999999995
2,0.01,10000,1,500,1.0,0.0015903698213756018,0.0
5,0.01,10000,1,500,0.9816,0.06692584744512829,0.018399999999999972
10,0.01,10000,1,500,0.9665,0.11438548125515456,0.033499999999999974
2,0.01,10000,2,500,1.0,-0.0,0.0
5,0.01,10000,2,500,0.9844,0.059479212019057696,0.015599999999999947
10,0.01,10000,2,500,0.968,0.11406054232727675,0.03200000000000003
2,0.01,10000,3,500,0.9995,0.0010178462107244019,0.0004999999999999449
5,0.01,10000,3,500,0.9842,0.06281549319318501,0.015800000000000036
10,0.01,10000,3,500,0.9665,0.10813239006018475,0.033499999999999974
2,0.01,10000,4,500,0.9995,0.0031530683478696807,0.0004999999999999449
5,0.01,10000,4,500,0.9832,0.05733918448139192,0.016800000000000037
10,0.01,10000,4,500,0.968,0.11435974435266337,0.03200000000000003
2,0.01,10000,5,500,1.0,9.637304269467645e-12,0.0
5,0.01,10000,5,500,0.9832,0.054664641524424816,0.016800000000000037
10,0.01,10000,5,500,0.9681,0.1297152046985776,0.03190000000000004
2,0.01,10000,6,500,1.0,4.3886648342126686e-09,0.0
5,0.01,10000,6,500,0.9822,0.10144281579890341,0.017800000000000038
10,0.01,10000,6,500,0.9684,0.133652449395964,0.03159999999999996
2,0.01,10000,7,500,0.9995,0.007088534444285976,0.0004999999999999449
5,0.01,10000,7,500,0.9818,0.07010627997255965,0.018199999999999994
10,0.01,10000,7,500,0.9629,0.15075051236815823,0.03710000000000002
2,0.01,10000,8,500,0.9995,0.0005318898183333402,0.0004999999999999449
5,0.01,10000,8,500,0.984,0.09016402679820516,0.016000000000000014
10,0.01,10000,8,500,0.9633,0.11311890217713617,0.036699999999999955
2,0.01,10000,9,500,0.9995,0.0006061210449809238,0.0004999999999999449
5,0.01,10000,9,500,0.985,0.055053224112973226,0.015000000000000013
10,0.01,10000,9,500,0.9669,0.1582348877992897,0.03310000000000002
2,1.0,10000,0,500,0.9995,0.02258108430542303,0.0004999999999999449
5,1.0,10000,0,500,0.9828,0.6720443358340652,0.017199999999999993
10,1.0,10000,0,500,0.9696,1.38021198708536,0.030399999999999983
2,1.0,10000,1,500,1.0,0.0001315447236930449,0.0
5,1.0,10000,1,500,0.9828,0.7647051498776863,0.017199999999999993
10,1.0,10000,1,500,0.9674,1.5919128137685208,0.03259999999999996
2,1.0,10000,2,500,1.0,1.2495804180536336e-05,0.0
5,1.0,10000,2,500,0.9828,0.8057347242434267,0.017199999999999993
10,1.0,10000,2,500,0.9673,1.3362215598659801,0.03269999999999995
2,1.0,10000,3,500,1.0,1.4039429849765022e-05,0.0
5,1.0,10000,3,500,0.9868,0.6978610918748309,0.01319999999999999
10,1.0,10000,3,500,0.9681,1.3926542673300537,0.03190000000000004
2,1.0,10000,4,500,1.0,5.633701884765308e-07,0.0
5,1.0,10000,4,500,0.9846,0.7072728554956772,0.01539999999999997
10,1.0,10000,4,500,0.9668,1.518761616651689,0.03320000000000001
2,1.0,10000,5,500,1.0,3.723521022147257e-06,0.0
5,1.0,10000,5,500,0.9842,0.8339925593885191,0.015800000000000036
10,1.0,10000,5,500,0.9693,1.318498677070333,0.03069999999999995
2,1.0,10000,6,500,1.0,8.573278993485257e-12,0.0
5,1.0,10000,6,500,0.9852,0.7298017330263403,0.014800000000000035
10,1.0,10000,6,500,0.9702,1.3895573729490602,0.02980000000000005
2,1.0,10000,7,500,1.0,6.915090726599322e-13,0.0
5,1.0,10000,7,500,0.9852,0.6372173979924645,0.014800000000000035
10,1.0,10000,7,500,0.9686,1.4004879986868601,0.031399999999999983
2,1.0,10000,8,500,1.0,5.466500406956609e-11,0.0
5,1.0,10000,8,500,0.9818,0.8787468731259057,0.018199999999999994
10,1.0,10000,8,500,0.9704,1.3458224825250709,0.02959999999999996
2,1.0,10000,9,500,1.0,6.706936338392952e-11,0.0
5,1.0,10000,9,500,0.9856,1.125156037951674,0.014399999999999968
10,1.0,10000,9,500,0.961,2.810577559313385,0.039000000000000035
2,100.0,10000,0,500,0.9995,0.006131101423334139,0.0004999999999999449
5,100.0,10000,0,500,0.9828,1.0247140243510218,0.017199999999999993
10,100.0,10000,0,500,0.9676,1.5144242541491912,0.032399999999999984
2,100.0,10000,1,500,1.0,2.5093230636598587e-09,0.0
5,100.0,10000,1,500,0.9838,0.7865685591078277,0.016199999999999992
10,100.0,10000,1,500,0.9685,1.4119759515267347,0.03149999999999997
2,100.0,10000,2,500,1.0,6.777916904941335e-09,0.0
5,100.0,10000,2,500,0.984,0.689172263655283,0.016000000000000014
10,100.0,10000,2,500,0.9675,1.324618156258174,0.03249999999999997
2,100.0,10000,3,500,1.0,6.451539762283978e-06,0.0
5,100.0,10000,3,500,0.9854,0.683959979600794,0.014599999999999946
10,100.0,10000,3,500,0.9682,1.3734071471777787,0.03180000000000005
2,100.0,10000,4,500,0.9995,0.004241076274901959,0.0004999999999999449
5,100.0,10000,4,500,0.9842,0.45681560030366947,0.015800000000000036
10,100.0,10000,4,500,0.9685,1.402601380685528,0.03149999999999997
2,100.0,10000,5,500,1.0,6.424185363109338e-05,0.0
5,100.0,10000,5,500,0.984,0.7690962668901389,0.016000000000000014
10,100.0,10000,5,500,0.9689,1.4783413513914405,0.031100000000000017
2,100.0,10000,6,500,1.0,2.286849648351719e-07,0.0
5,100.0,10000,6,500,0.984,0.6859132191082135,0.016000000000000014
10,100.0,10000,6,500,0.9639,1.6677116321037222,0.03610000000000002
2,100.0,10000,7,500,0.9995,0.0020457090137678794,0.0004999999999999449
5,100.0,10000,7,500,0.9842,0.7476760742155457,0.015800000000000036
10,100.0,10000,7,500,0.9721,1.2126134784355804,0.027900000000000036
2,100.0,10000,8,500,1.0,1.4570131162897665e-06,0.0
5,100.0,10000,8,500,0.9852,0.710149234184924,0.014800000000000035
10,100.0,10000,8,500,0.9691,1.4147837173274638,0.03090000000000004
2,100.0,10000,9,500,0.9995,0.0005165615515217382,0.0004999999999999449
5,100.0,10000,9,500,0.982,0.678895395832157,0.018000000000000016
10,100.0,10000,9,500,0.9682,1.3993230695191394,0.03180000000000005
2,0.01,10000,0,1000,1.0,1.4223366828574104e-06,0.0
5,0.01,10000,0,1000,0.9848,0.08237345975128382,0.015199999999999991
10,0.01,10000,0,1000,0.9697,0.09944744843430699,0.030299999999999994
2,0.01,10000,1,1000,1.0,1.1368683772162895e-16,0.0
5,0.01,10000,1,1000,0.9846,0.07284320603600275,0.01539999999999997
10,0.01,10000,1,1000,0.9686,0.1051173338501382,0.031399999999999983
2,0.01,10000,2,1000,1.0,3.642659862815151e-10,0.0
5,0.01,10000,2,1000,0.9834,0.05624801242470536,0.016599999999999948
10,0.01,10000,2,1000,0.9702,0.1065533423758038,0.02980000000000005
2,0.01,10000,3,1000,1.0,1.199578328261592e-07,0.0
5,0.01,10000,3,1000,0.9862,0.07967314322922465,0.013800000000000034
10,0.01,10000,3,1000,0.9707,0.09616822368138823,0.029299999999999993
2,0.01,10000,4,1000,1.0,0.0010715649710445155,0.0
5,0.01,10000,4,1000,0.9836,0.0539591048809619,0.01639999999999997
10,0.01,10000,4,1000,0.9686,0.10294641034399206,0.031399999999999983
2,0.01,10000,5,1000,1.0,5.471179065382705e-15,0.0
5,0.01,10000,5,1000,0.9862,0.053113086318913816,0.013800000000000034
10,0.01,10000,5,1000,0.9709,0.0963838490374835,0.029100000000000015
2,0.01,10000,6,1000,1.0,-0.0,0.0
5,0.01,10000,6,1000,0.986,0.05081160321992452,0.014000000000000012
10,0.01,10000,6,1000,0.9699,0.1190617765876749,0.030100000000000016
2,0.01,10000,7,1000,1.0,5.984727593498304e-08,0.0
5,0.01,10000,7,1000,0.9856,0.050912768203234385,0.014399999999999968
10,0.01,10000,7,1000,0.9694,0.10108188382196845,0.03059999999999996
2,0.01,10000,8,1000,1.0,3.306368879605516e-05,0.0
5,0.01,10000,8,1000,0.9836,0.05473288694769983,0.01639999999999997
10,0.01,10000,8,1000,0.9685,0.09949039964742276,0.03149999999999997
2,0.01,10000,9,1000,0.9995,0.005193586586063461,0.0004999999999999449
5,0.01,10000,9,1000,0.9854,0.050597260376990354,0.014599999999999946
10,0.01,10000,9,1000,0.9689,0.10345551032205233,0.031100000000000017
2,1.0,10000,0,1000,0.9995,0.00855528226246696,0.0004999999999999449
5,1.0,10000,0,1000,0.9854,0.7975849859471759,0.014599999999999946
10,1.0,10000,0,1000,0.9691,2.2738867339540194,0.03090000000000004
2,1.0,10000,1,1000,0.9995,0.008195364817034954,0.0004999999999999449
5,1.0,10000,1,1000,0.9866,1.1060393950307523,0.013399999999999967
10,1.0,10000,1,1000,0.9712,2.2641620677254837,0.028800000000000048
2,1.0,10000,2,1000,1.0,5.861977570024262e-16,0.0
5,1.0,10000,2,1000,0.986,0.7725480834767783,0.014000000000000012
10,1.0,10000,2,1000,0.9709,1.3777616543577986,0.029100000000000015
2,1.0,10000,3,1000,0.9995,0.01406455299840044,0.0004999999999999449
5,1.0,10000,3,1000,0.986,0.6966246635349679,0.014000000000000012
10,1.0,10000,3,1000,0.9719,2.3628844503390924,0.028100000000000014
2,1.0,10000,4,1000,0.9995,0.00042694952546065506,0.0004999999999999449
5,1.0,10000,4,1000,0.9852,0.7382504325809759,0.014800000000000035
10,1.0,10000,4,1000,0.9727,1.3017363272187255,0.02729999999999999
2,1.0,10000,5,1000,1.0,1.4400938166091569e-06,0.0
5,1.0,10000,5,1000,0.9858,0.8015112523033201,0.01419999999999999
10,1.0,10000,5,1000,0.9691,2.524610062572878,0.03090000000000004
2,1.0,10000,6,1000,0.9995,0.012411650691256194,0.0004999999999999449
5,1.0,10000,6,1000,0.9868,1.204904524864414,0.01319999999999999
10,1.0,10000,6,1000,0.971,1.482364809757155,0.029000000000000026
2,1.0,10000,7,1000,0.9995,0.0008313498040142857,0.0004999999999999449
5,1.0,10000,7,1000,0.986,0.8016665224245832,0.014000000000000012
10,1.0,10000,7,1000,0.9703,1.5521105183124688,0.02969999999999995
2,1.0,10000,8,1000,0.9995,0.0029746008753003127,0.0004999999999999449
5,1.0,10000,8,1000,0.9862,0.7773704714799443,0.013800000000000034
10,1.0,10000,8,1000,0.9715,2.2502877293583032,0.02849999999999997
2,1.0,10000,9,1000,0.9995,0.01325746029423546,0.0004999999999999449
5,1.0,10000,9,1000,0.986,0.7005284162059819,0.014000000000000012
10,1.0,10000,9,1000,0.9689,2.649522231321753,0.031100000000000017
2,100.0,10000,0,1000,1.0,2.131628207280755e-16,0.0
5,100.0,10000,0,1000,0.9852,0.7814811226504992,0.014800000000000035
10,100.0,10000,0,1000,0.9696,1.5512598440223662,0.030399999999999983
2,100.0,10000,1,1000,1.0,9.232204396658606e-09,0.0
5,100.0,10000,1,1000,0.9842,0.8106498937831124,0.015800000000000036
10,100.0,10000,1,1000,0.9706,1.4756610584482885,0.02939999999999998
2,100.0,10000,2,1000,1.0,3.9354559079069725e-06,0.0
5,100.0,10000,2,1000,0.9868,0.6810265561441522,0.01319999999999999
10,100.0,10000,2,1000,0.968,1.5960144276116524,0.03200000000000003
2,100.0,10000,3,1000,0.9995,0.01597896907147541,0.0004999999999999449
5,100.0,10000,3,1000,0.9844,0.7214122972191037,0.015599999999999947
10,100.0,10000,3,1000,0.9701,1.5426264252159025,0.029900000000000038
2,100.0,10000,4,1000,0.9995,0.006643833698132203,0.0004999999999999449
5,100.0,10000,4,1000,0.983,0.9770791047119932,0.017000000000000015
10,100.0,10000,4,1000,0.9678,1.7371617497389114,0.032200000000000006
2,100.0,10000,5,1000,0.9995,0.020343867129678568,0.0004999999999999449
5,100.0,10000,5,1000,0.9868,0.792601662156785,0.01319999999999999
10,100.0,10000,5,1000,0.9711,1.3492045210604555,0.028900000000000037
2,100.0,10000,6,1000,0.9995,0.014558270988886023,0.0004999999999999449
5,100.0,10000,6,1000,0.9834,1.1103463600063068,0.016599999999999948
10,100.0,10000,6,1000,0.972,1.4357622211374252,0.028000000000000025
2,100.0,10000,7,1000,1.0,4.313181361891904e-08,0.0
5,100.0,10000,7,1000,0.9874,0.7086061738998002,0.012599999999999945
10,100.0,10000,7,1000,0.971,1.460640524651136,0.029000000000000026
2,100.0,10000,8,1000,1.0,1.7953486495892095e-10,0.0
5,100.0,10000,8,1000,0.9856,0.8024816577578114,0.014399999999999968
10,100.0,10000,8,1000,0.9698,1.616725908102844,0.030200000000000005
2,100.0,10000,9,1000,0.9995,0.005556834376027909,0.0004999999999999449
5,100.0,10000,9,1000,0.9854,0.7767414490957237,0.014599999999999946
10,100.0,10000,9,1000,0.9703,1.4192915290806563,0.02969999999999995
2,0.01,10000,0,5000,0.9995,0.0006612135631924652,0.0004999999999999449
